time,COUNTER_TESTER,RSSI_TESTER,SNR_TESTER,RSSI_ANALIZADOR,LAT,LON,ALT,SAT,DISTANCIA,LD
2022-12-05T11:07:15Z,549.0,-108.0,1.8,-81.4,37.602952,-0.9779,30.5,15,300.4575652703736,24.777831436590038
2022-12-05T11:07:18Z,550.0,-117.0,0.8,-80.07,37.602933,-0.97787,30.3,15,301.73312359227793,24.796229886758834
2022-12-05T11:07:22Z,551.0,-110.0,2.8,-79.82,37.602898,-0.977842,30.0,15,302.0450875256812,24.800717767387567
2022-12-05T11:07:26Z,552.0,-117.0,3.8,-78.11,37.602863,-0.977805,29.2,15,303.132710691712,24.816328030994008
2022-12-05T11:07:30Z,553.0,-110.0,3.0,-77.22,37.60283,-0.977783,28.8,16,303.21412263179957,24.817494253182705
2022-12-05T11:07:37Z,555.0,-108.0,3.0,-74.81,37.60277,-0.977747,28.4,16,303.18790064441146,24.8171186586432
2022-12-05T11:07:43Z,557.0,-106.0,5.2,-65.62,37.602718,-0.977708,28.0,16,303.9402237792726,24.82788178886779
2022-12-05T11:07:47Z,558.0,-96.0,3.8,-64.72,37.602678,-0.977687,28.1,16,303.8873130243646,24.827125691206643
2022-12-05T11:07:51Z,559.0,-101.0,6.5,-66.72,37.602637,-0.977678,28.6,16,302.88807216095944,24.812821709998282
2022-12-05T11:07:55Z,560.0,-98.0,8.0,-65.16,37.602593,-0.977688,28.9,15,300.27420154620484,24.77518020818962
2022-12-05T11:07:59Z,561.0,-105.0,7.5,-68.29,37.602552,-0.977697,29.0,16,297.91891142691685,24.740980724250843
2022-12-05T11:08:07Z,563.0,-96.0,7.5,-63.74,37.602477,-0.977743,29.4,15,291.2892928805776,24.64324521262259
2022-12-05T11:08:11Z,564.0,-91.0,8.8,-64.21,37.602445,-0.977773,29.4,16,287.63842460092343,24.588469014517436
2022-12-05T11:08:15Z,565.0,-92.0,7.0,-66.3,37.602415,-0.97781,29.6,16,283.4926920653335,24.525418680380724
2022-12-05T11:08:20Z,566.0,-91.0,8.5,-63.6,37.602367,-0.977838,29.5,15,279.5181486551211,24.4641001116659
2022-12-05T11:08:24Z,567.0,-89.0,10.0,-64.29,37.60233,-0.977873,29.3,15,275.3678516947338,24.39913236405483
2022-12-05T11:08:28Z,568.0,-100.0,6.0,-64.88,37.60229,-0.977905,29.8,15,271.4140318112073,24.336322964580248
2022-12-05T11:08:32Z,569.0,-94.0,7.5,-68.12,37.602258,-0.977932,29.7,14,268.1644961890559,24.284012786242826
2022-12-05T11:08:36Z,570.0,-94.0,9.2,-63.71,37.602225,-0.977968,29.9,14,264.14897092608436,24.218489230979397
2022-12-05T11:08:40Z,571.0,-96.0,8.8,-63.92,37.602202,-0.978017,29.9,15,259.32608118864505,24.138461972425493
2022-12-05T11:08:44Z,572.0,-90.0,8.2,-64.01,37.602182,-0.978065,30.1,14,254.67777226866912,24.05991042323987
2022-12-05T11:08:48Z,573.0,-91.0,7.8,-63.44,37.602162,-0.97811,30.0,13,250.29099458948755,23.984452240770587
2022-12-05T11:08:52Z,574.0,-93.0,6.5,-57.41,37.602147,-0.978162,30.0,16,245.44255468492392,23.899498626396145
2022-12-05T11:08:56Z,575.0,-93.0,8.2,-59.2,37.60214,-0.978225,30.3,16,239.8660366169472,23.799687592056195
2022-12-05T11:09:00Z,576.0,-109.0,5.8,-60.45,37.60214,-0.978275,30.6,15,235.59186105432525,23.721602828881938
2022-12-05T11:09:04Z,577.0,-93.0,7.8,-58.04,37.602133,-0.978327,30.6,16,230.9587742543622,23.635344659887913
2022-12-05T11:09:08Z,578.0,-95.0,9.8,-57.44,37.602128,-0.978383,30.6,16,226.04024817352698,23.54185775445601
2022-12-05T11:09:12Z,579.0,-87.0,8.2,-60.43,37.602128,-0.978435,30.8,15,221.60578298927322,23.455810894840088
2022-12-05T11:09:15Z,580.0,-99.0,9.5,-58.39,37.60212,-0.978477,31.2,15,217.80012618209042,23.38058127027514
2022-12-05T11:09:19Z,581.0,-101.0,9.8,-59.65,37.602113,-0.978533,31.6,16,212.83045751497033,23.28033778623778
2022-12-05T11:09:23Z,582.0,-90.0,8.0,-60.76,37.602108,-0.978588,32.1,16,208.0049613884003,23.180736939911625
2022-12-05T11:09:27Z,583.0,-84.0,10.0,-61.32,37.602108,-0.978645,32.7,15,203.15956719322185,23.078372789459095
2022-12-05T11:09:31Z,584.0,-89.0,10.0,-60.98,37.602097,-0.978693,32.4,15,198.75667477558648,22.983217223324303
2022-12-05T11:09:35Z,585.0,-82.0,7.8,-61.64,37.60209,-0.978743,32.4,15,194.30288120159943,22.884792405415144
2022-12-05T11:09:39Z,586.0,-83.0,7.8,-56.0,37.602088,-0.978795,32.2,15,189.8318056101793,22.783689786064024
2022-12-05T11:09:43Z,587.0,-90.0,9.5,-57.0,37.602087,-0.978845,32.2,15,185.5667141816911,22.68500077789954
2022-12-05T11:09:47Z,588.0,-87.0,9.8,-55.16,37.60209,-0.978887,32.2,15,182.11116005712438,22.603365608565102
2022-12-05T11:09:51Z,589.0,-89.0,8.2,-55.55,37.602078,-0.978938,32.2,15,177.42298988229143,22.490098935798084
2022-12-05T11:09:55Z,590.0,-85.0,6.5,-55.94,37.602075,-0.978988,32.3,15,173.10859308460113,22.383186267234414
2022-12-05T11:09:59Z,591.0,-82.0,9.8,-56.31,37.602058,-0.979025,32.0,15,169.44052943378878,22.290172997618388
2022-12-05T11:10:03Z,592.0,-84.0,8.0,-57.66,37.602032,-0.979058,31.7,15,165.83650654465907,22.196801404825873
2022-12-05T11:10:07Z,593.0,-95.0,7.5,-53.51,37.602005,-0.979087,31.2,15,162.56684879424742,22.110319874228104
2022-12-05T11:10:11Z,594.0,-90.0,9.2,-55.04,37.601972,-0.979095,30.4,15,160.95733996544172,22.06710786140022
2022-12-05T11:10:15Z,595.0,-85.0,7.0,-56.49,37.601947,-0.979095,29.3,14,160.3056129378349,22.049487289995113
2022-12-05T11:10:20Z,596.0,-89.0,10.8,-56.67,37.601912,-0.979097,27.2,15,159.2976249549514,22.02209300743704
2022-12-05T11:10:24Z,597.0,-95.0,9.8,-55.7,37.60188,-0.979108,26.0,15,157.65965013198556,21.977205584699412
2022-12-05T11:10:28Z,598.0,-80.0,7.8,-57.94,37.601848,-0.97914,26.2,15,154.2657913669582,21.882696313925138
2022-12-05T11:10:32Z,599.0,-85.0,10.0,-55.76,37.601808,-0.979183,27.3,15,149.8469453428006,21.75647894199999
2022-12-05T11:10:36Z,600.0,-90.0,9.5,-55.49,37.601752,-0.979225,29.1,15,145.42714233278724,21.626454702455806
2022-12-05T11:10:41Z,601.0,-78.0,8.0,-54.57,37.601707,-0.979277,30.7,15,140.4392340250796,21.47488452097868
2022-12-05T11:10:45Z,602.0,-91.0,12.0,-54.36,37.60168,-0.979313,32.0,14,137.09789888792417,21.37030799002695
2022-12-05T11:10:49Z,603.0,-76.0,6.8,-52.39,37.601652,-0.979355,32.3,12,133.28428215380725,21.247789372882107
2022-12-05T11:10:52Z,604.0,-97.0,7.5,-51.09,37.601635,-0.979385,32.4,13,130.60532899471707,21.15960897504014
2022-12-05T11:10:56Z,605.0,-75.0,9.5,-47.1,37.601608,-0.97942,32.7,15,127.52001487265971,21.055783547038068
2022-12-05T11:11:00Z,606.0,-85.0,9.8,-47.57,37.601588,-0.979455,32.8,14,124.4817064047025,20.951055330282195
2022-12-05T11:11:04Z,607.0,-69.0,8.8,-49.39,37.601572,-0.97949,32.9,14,121.46567349589162,20.844535625630446
2022-12-05T11:11:08Z,608.0,-83.0,8.0,-46.68,37.60155,-0.979543,32.7,15,116.93987031235093,20.679626078640013
2022-12-05T11:11:12Z,609.0,-69.0,9.8,-44.79,37.601533,-0.9796,33.2,15,112.07821481291515,20.495212048698438
2022-12-05T11:11:16Z,610.0,-77.0,7.2,-48.07,37.601518,-0.979647,32.6,15,108.11698102625351,20.33893910297643
2022-12-05T11:11:20Z,611.0,-76.0,9.2,-48.12,37.601498,-0.979685,32.1,15,105.05430610082428,20.214138585268223
2022-12-05T11:11:28Z,613.0,-79.0,7.5,-50.56,37.60146,-0.979757,31.0,15,99.44065466983497,19.97563974830701
